rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url_region_hint,url_region_status,url,score,source
284,2020,Ford,F-150,lariat,3,33000,No change noted,Unchanged for 1 weeks,1,33000,33000,0,0,87000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1740835180,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-ford-f150-lariat/1740835180,,Kijiji
285,2020,Ford,F-150,xlt,2,33999,No change noted,Unchanged for 3 weeks,3,33999,33999,0,0,94110,Unknown,Gas,Unknown,N/A,Unknown,Private,"West Kelowna, BC","West Kelowna, BC",,disabled_unverified_location,1739453291,moncton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/moncton/2020-ford-f-150-xlt/1739453291,,Kijiji
286,2020,Ford,F-150,lariat,3,34000,No change noted,Unchanged for 6 weeks,6,34000,34000,0,0,188700,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1739056962,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/truck-forsale/1739056962,,Kijiji
287,2020,Ford,F-150,xlt,2,34447,No change noted,Unchanged for 1 weeks,1,34447,34447,0,0,115534,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740241682,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-xlt/1740241682,,Kijiji
288,2020,Ford,F-150,xlt,2,34800,No change noted,First seen this week,0,34800,34800,0,0,175000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Regina, SK","Regina, SK",,disabled_unverified_location,1740915933,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-ford-f-150-xlt-4wd-supercrew-sport-pano-roof-htd-seats/1740915933,,Kijiji
289,2020,Ford,F-150,Unknown,1,34980,No change noted,Unchanged for 4 weeks,4,34980,34980,0,0,95473,Unknown,Gas,Accident reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738094634,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xtr/1738094634,,Kijiji
290,2020,Ford,F-150,fx4,3,35000,No change noted,Unchanged for 6 weeks,6,35000,35000,0,0,119000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739118860,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-xlt-supercrew-145-sport-pkg-fx4-pkg-sync-3/1739118860,,Kijiji
291,2020,Ford,F-150,lariat,3,35800,No change noted,"Down $4,195 over 5 weeks",5,39995,34900,900,-4195,161623,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738606742,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-lariat-502a-sport-tech-max-tow-sunroof/1738606742,,Kijiji
292,2020,Ford,F-150,xlt,2,35895,No change noted,First seen this week,0,35895,35895,0,0,90561,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740563123,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-xlt-4x4-supercrew-5-5-box/1740563123,,Kijiji
293,2020,Ford,F-150,xlt,2,35899,No change noted,Down $100 over 3 weeks,3,35999,35999,-100,-100,91554,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1739832660,strathcona-county,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2020-ford-f-150-xlt-sport-pkg/1739832660,,Kijiji
294,2020,Ford,F-150,fx4,3,36900,No change noted,"Down $3,000 over 2 weeks",2,39900,36900,0,-3000,79251,5.0L,Gas,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740103716,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xlt-302a-sport-5-0l-longbox-fx4-no/1740103716,,Kijiji
295,2020,Ford,F-150,xl,1,37498,No change noted,Unchanged for 4 weeks,4,37498,37498,0,0,39180,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739410407,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-ford-f-150-xl-4wd-supercrew-5-5-box/1739410407,,Kijiji
296,2020,Ford,F-150,lariat,3,37895,No change noted,Unchanged for 6 weeks,6,37895,37895,0,0,186380,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738989951,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-lariat-4x4-supercrew-5-5-box/1738989951,,Kijiji
297,2020,Ford,F-150,lariat,3,38795,No change noted,First seen this week,0,38795,38795,0,0,132000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740841550,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-lariat-leather-seats-cooled-seats-296-b-w/1740841550,,Kijiji
298,2020,Ford,F-150,platinum,3,39643,No change noted,Unchanged for 1 weeks,1,39643,39643,0,0,158136,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1740751757,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2020-ford-f-150-platinum/1740751757,,Kijiji
299,2020,Ford,F-150,xlt,2,39810,No change noted,"Down $2,091 over 2 weeks",2,41901,40995,-1185,-2091,68218,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1739453190,comox-courtenay-cumberland,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/comox-courtenay-cumberland/2020-ford-f-150-xlt/1739453190,,Kijiji
300,2020,Ford,F-150,xlt,2,39904,No change noted,First seen this week,0,39904,39904,0,0,79938,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740564393,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-4x4-super-cab-xlt-longbox-bcam/1740564393,,Kijiji
301,2020,Ford,F-150,lariat,3,39995,No change noted,Unchanged for 8 weeks,8,39995,38800,1195,0,110632,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738250331,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-lariat-502a-sport-moonroof-b-o-audio-nav/1738250331,,Kijiji
302,2020,Ford,F-150,lariat,3,39995,No change noted,"Down $1,554 over 10 weeks",10,41549,41549,-1554,-1554,135316,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1726334351,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-lariat/1726334351,,Kijiji
303,2020,Ford,F-150,lariat,3,39995,No change noted,Unchanged for 11 weeks,11,39995,39995,0,0,156930,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1724531316,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-ford-f-150-lariat/1724531316,,Kijiji
304,2020,Ford,F-150,lariat,3,43000,No change noted,Down $913 over 6 weeks,6,43913,43745,-745,-913,91099,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1738707435,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-ford-f-150-lariat-clean-carfax-moonroof-vented-seats/1738707435,,Kijiji
305,2020,Ford,F-150,king ranch,3,44000,No change noted,Unchanged for 8 weeks,8,44000,44000,0,0,135000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738700347,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2020-f150-king-ranch/1738700347,,Kijiji
306,2020,Ford,F-150,lariat,3,44805,No change noted,Unchanged for 1 weeks,1,44805,44805,0,0,112326,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740375700,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-lariat-leather-seats-cooled-seats/1740375700,,Kijiji
307,2020,Ford,F-150,lariat,3,45000,No change noted,Down $987 over 10 weeks,10,45987,45987,-987,-987,85424,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1737502936,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-ford-f-150-lariat-clean-carfax-leather-vented-seats/1737502936,,Kijiji
308,2020,Ford,F-150,lariat,3,45895,No change noted,First seen this week,0,45895,45895,0,0,81836,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740650121,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-lariat-4x4-supercrew-5-5-box/1740650121,,Kijiji
309,2020,Ford,F-150,lariat,3,45995,No change noted,Unchanged for 10 weeks,10,45995,45995,0,0,119500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1736922180,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-ford-f-150-lariat-running-boards-power-seats/1736922180,,Kijiji
310,2020,Ford,F-150,xl,1,47999,No change noted,First seen this week,0,47999,47999,0,0,181522,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740885742,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xl-4wd-supercrew-5-5-box/1740885742,,Kijiji
311,2020,Ford,F-150,lariat,3,48000,No change noted,Unchanged for 3 weeks,3,48000,48000,0,0,68617,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1739832208,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-lariat-supercrew-157-moonroof-heated/1739832208,,Kijiji
312,2020,Ford,F-150,raptor,3,49999,No change noted,Unchanged for 3 weeks,3,49999,49999,0,0,194000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739664869,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-raptor-w-leather-moonroof-nav-and-much-more/1739664869,,Kijiji
313,2020,Ford,F-150,raptor,3,53000,No change noted,Unchanged for 10 weeks,10,53000,53000,0,0,116000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Swift Current, SK","Swift Current, SK",,disabled_unverified_location,1738020108,moose-jaw,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/moose-jaw/2020-f150-raptor/1738020108,,Kijiji
314,2020,Ford,F-150,raptor,3,57500,No change noted,First seen this week,0,57500,57500,0,0,132247,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740649698,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2020-ford-f-150-raptor-801a-4x4-supercrew-145/1740649698,,Kijiji
315,2020,Ford,F-150,raptor,3,59888,No change noted,Unchanged for 3 weeks,3,59888,59888,0,0,143988,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739693450,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-raptor/1739693450,,Kijiji
316,2021,Ford,F-150,lariat,3,19900,No change noted,"Down $2,000 over 1 weeks",1,21900,21900,-2000,-2000,253084,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740417170,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-lariat/1740417170,,Kijiji
317,2021,Ford,F-150,xl,1,19998,No change noted,Unchanged for 1 weeks,1,19998,19998,0,0,276400,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1740335672,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f-150/1740335672,,Kijiji
318,2021,Ford,F-150,xlt,2,20500,No change noted,Unchanged for 2 weeks,2,20500,20500,0,0,222000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740072508,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/f-150-for-sale/1740072508,,Kijiji
319,2021,Ford,F-150,Unknown,1,21500,No change noted,"Down $2,500 over 6 weeks",6,24000,21500,0,-2500,205000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739188672,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f150/1739188672,,Kijiji
320,2021,Ford,F-150,xlt,2,23697,No change noted,"Down $3,299 over 10 weeks",10,26996,23948,-251,-3299,205285,Unknown,Gas,Unknown,N/A,Unknown,Unknown,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1737191570,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-4wd-supercab-6-5-box/1737191570,,Kijiji
321,2021,Ford,F-150,xl,1,24900,No change noted,Unchanged for 1 weeks,1,24900,24900,0,0,168275,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1740321174,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2021-ford-f-150-xl/1740321174,,Kijiji
322,2021,Ford,F-150,xlt,2,24999,No change noted,First seen this week,0,24999,24999,0,0,172980,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740645905,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-crew-cab-4wd-clean-carfax-financing-availabl/1740645905,,Kijiji
323,2021,Ford,F-150,xlt,2,24999,No change noted,Unchanged for 8 weeks,8,24999,24999,0,0,207528,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1737209333,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-4wd-supercrew-5-5-box/1737209333,,Kijiji
324,2021,Ford,F-150,xlt,2,24999,No change noted,First seen this week,0,24999,24999,0,0,232500,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1740907114,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f150-xlt-xtr-crew-4x4-accident-free-safetied/1740907114,,Kijiji
325,2021,Ford,F-150,xlt,2,25999,No change noted,Unchanged for 2 weeks,2,25999,25999,0,0,199850,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1740195711,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt/1740195711,,Kijiji
326,2021,Ford,F-150,xlt,2,25999,No change noted,"Up $2,000 over 10 weeks",10,23999,25999,0,2000,216258,2.7L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1728170912,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-supercrew-4wd-2-7l/1728170912,,Kijiji
327,2021,Ford,F-150,xlt,2,26490,No change noted,First seen this week,0,26490,26490,0,0,225646,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1740884308,mississauga-peel-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2021-ford-f-150-xlt/1740884308,,Kijiji
328,2021,Ford,F-150,xlt,2,26995,No change noted,"Down $3,000 over 10 weeks",10,29995,26995,0,-3000,180131,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1728584558,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f-150-xlt-supercrew-5-5ft-box-4x4/1728584558,,Kijiji
329,2021,Ford,F-150,xlt,2,26999,No change noted,Unchanged for 6 weeks,6,26999,26999,0,0,188741,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738909942,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-fx4-crew-cab-4x4-std-bed-3-5l-clean-carfa/1738909942,,Kijiji
330,2021,Ford,F-150,xlt,2,27980,No change noted,Unchanged for 4 weeks,4,27980,27980,0,0,148316,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Regina, SK","Regina, SK",,disabled_unverified_location,1739260094,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f-150-xlt-4x4-supercrew-l-remote-start-l-xtr-chrome-tr/1739260094,,Kijiji
331,2021,Ford,F-150,xlt,2,27995,No change noted,"Down $4,000 over 9 weeks",9,31995,27995,0,-4000,226456,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1735749586,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f-150-xlt-ext-cab-6-5ft-box-w-service-cap-4x4/1735749586,,Kijiji
332,2021,Ford,F-150,xlt,2,27997,No change noted,Unchanged for 7 weeks,7,27997,27997,0,0,183202,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1739129581,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2021-ford-f-150-xlt/1739129581,,Kijiji
333,2021,Ford,F-150,fx4,3,27997,No change noted,Unchanged for 2 weeks,2,27997,27997,0,0,203873,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1740237263,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2021-ford-f-150-xlt-fx4/1740237263,,Kijiji
334,2021,Ford,F-150,xlt,2,28500,No change noted,"Down $2,000 over 10 weeks",10,30500,29000,-500,-2000,149768,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734109284,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2021-ford-f-150-xlt-4wd-backup-cam-trailer-hitch-remote-star/1734109284,,Kijiji
335,2021,Ford,F-150,xlt,2,28555,No change noted,"Down $1,222 over 10 weeks",10,29777,28555,0,-1222,155626,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1735001156,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2021-ford-f-150-xlt-w-xtr-pkg/1735001156,,Kijiji
336,2021,Ford,F-150,xlt,2,28990,No change noted,"Down $3,000 over 10 weeks",10,31990,28990,0,-3000,147618,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1724494820,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt-no-fees/1724494820,,Kijiji
337,2021,Ford,F-150,xlt,2,28990,No change noted,"Down $1,000 over 10 weeks",10,29990,28990,0,-1000,153409,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1724494795,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt-no-fees/1724494795,,Kijiji
338,2021,Ford,F-150,xlt,2,28995,No change noted,First seen this week,0,28995,28995,0,0,134000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1740883438,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2021-ford-f-150-xlt-crew-cab/1740883438,,Kijiji
339,2021,Ford,F-150,xlt,2,28995,No change noted,Unchanged for 1 weeks,1,28995,28995,0,0,187781,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740120526,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt-4wd-supercrew-5-5-box/1740120526,,Kijiji
340,2021,Ford,F-150,xlt,2,29900,No change noted,First seen this week,0,29900,29900,0,0,127161,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1740857091,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2021-ford-f-150-xlt/1740857091,,Kijiji
341,2021,Ford,F-150,xlt,2,29990,No change noted,Unchanged for 9 weeks,9,29990,29990,0,0,178713,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1736921335,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-xlt-4wd-supercrew-6-5-box/1736921335,,Kijiji
342,2021,Ford,F-150,xlt,2,29995,No change noted,"Down $4,000 over 10 weeks",10,33995,29995,0,-4000,155996,Unknown,Gas,Unknown,N/A,Unknown,Private,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1738014876,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2021-ford-f150-xlt-supercrew-4x4/1738014876,,Kijiji
